keyword,category,region,date,interest_value,day_of_week,is_holiday,holiday_name,year,month,week,day,dayofweek,is_weekend
smartphone,Technology & Gadgets,ID,2025-11-29,69,Saturday,False,,2025,11,48,29,5,True
smartphone,Technology & Gadgets,ID,2025-11-30,74,Sunday,False,,2025,11,48,30,6,True
smartphone,Technology & Gadgets,ID,2025-12-01,81,Monday,False,,2025,12,49,1,0,False
smartphone,Technology & Gadgets,ID,2025-12-02,87,Tuesday,False,,2025,12,49,2,1,False
smartphone,Technology & Gadgets,ID,2025-12-03,96,Wednesday,False,,2025,12,49,3,2,False
smartphone,Technology & Gadgets,ID,2025-12-04,100,Thursday,False,,2025,12,49,4,3,False
smartphone,Technology & Gadgets,ID,2025-12-05,50,Friday,False,,2025,12,49,5,4,False
smartphone,Technology & Gadgets,ID,2025-12-06,33,Saturday,False,,2025,12,49,6,5,True
smartphone,Technology & Gadgets,ID,2025-12-07,37,Sunday,False,,2025,12,49,7,6,True
smartphone,Technology & Gadgets,ID,2025-12-08,47,Monday,False,,2025,12,50,8,0,False
smartphone,Technology & Gadgets,ID,2025-12-09,49,Tuesday,False,,2025,12,50,9,1,False
smartphone,Technology & Gadgets,ID,2025-12-10,40,Wednesday,False,,2025,12,50,10,2,False
smartphone,Technology & Gadgets,ID,2025-12-11,43,Thursday,False,,2025,12,50,11,3,False
smartphone,Technology & Gadgets,ID,2025-12-12,40,Friday,False,,2025,12,50,12,4,False
smartphone,Technology & Gadgets,ID,2025-12-13,31,Saturday,False,,2025,12,50,13,5,True
smartphone,Technology & Gadgets,ID,2025-12-14,31,Sunday,False,,2025,12,50,14,6,True
smartphone,Technology & Gadgets,ID,2025-12-15,33,Monday,False,,2025,12,51,15,0,False
smartphone,Technology & Gadgets,ID,2025-12-16,31,Tuesday,False,,2025,12,51,16,1,False
smartphone,Technology & Gadgets,ID,2025-12-17,33,Wednesday,False,,2025,12,51,17,2,False
smartphone,Technology & Gadgets,ID,2025-12-18,34,Thursday,False,,2025,12,51,18,3,False
smartphone,Technology & Gadgets,ID,2025-12-19,33,Friday,False,,2025,12,51,19,4,False
teknologi,Technology & Gadgets,ID,2025-09-19,50,Friday,False,,2025,9,38,19,4,False
teknologi,Technology & Gadgets,ID,2025-09-20,31,Saturday,False,,2025,9,38,20,5,True
teknologi,Technology & Gadgets,ID,2025-09-21,39,Sunday,False,,2025,9,38,21,6,True
teknologi,Technology & Gadgets,ID,2025-09-22,69,Monday,False,,2025,9,39,22,0,False
teknologi,Technology & Gadgets,ID,2025-09-23,76,Tuesday,False,,2025,9,39,23,1,False
teknologi,Technology & Gadgets,ID,2025-09-24,74,Wednesday,False,,2025,9,39,24,2,False
teknologi,Technology & Gadgets,ID,2025-09-25,70,Thursday,False,,2025,9,39,25,3,False
teknologi,Technology & Gadgets,ID,2025-09-26,53,Friday,False,,2025,9,39,26,4,False
teknologi,Technology & Gadgets,ID,2025-09-27,32,Saturday,False,,2025,9,39,27,5,True
teknologi,Technology & Gadgets,ID,2025-09-28,37,Sunday,False,,2025,9,39,28,6,True
teknologi,Technology & Gadgets,ID,2025-09-29,66,Monday,False,,2025,9,40,29,0,False
teknologi,Technology & Gadgets,ID,2025-09-30,66,Tuesday,False,,2025,9,40,30,1,False
teknologi,Technology & Gadgets,ID,2025-10-01,65,Wednesday,False,,2025,10,40,1,2,False
teknologi,Technology & Gadgets,ID,2025-10-02,61,Thursday,False,,2025,10,40,2,3,False
teknologi,Technology & Gadgets,ID,2025-10-03,51,Friday,False,,2025,10,40,3,4,False
teknologi,Technology & Gadgets,ID,2025-10-04,35,Saturday,False,,2025,10,40,4,5,True
teknologi,Technology & Gadgets,ID,2025-10-05,40,Sunday,False,,2025,10,40,5,6,True
teknologi,Technology & Gadgets,ID,2025-10-06,81,Monday,False,,2025,10,41,6,0,False
teknologi,Technology & Gadgets,ID,2025-10-07,84,Tuesday,False,,2025,10,41,7,1,False
teknologi,Technology & Gadgets,ID,2025-10-08,73,Wednesday,False,,2025,10,41,8,2,False
teknologi,Technology & Gadgets,ID,2025-10-09,75,Thursday,False,,2025,10,41,9,3,False
teknologi,Technology & Gadgets,ID,2025-10-10,56,Friday,False,,2025,10,41,10,4,False
teknologi,Technology & Gadgets,ID,2025-10-11,36,Saturday,False,,2025,10,41,11,5,True
teknologi,Technology & Gadgets,ID,2025-10-12,40,Sunday,False,,2025,10,41,12,6,True
teknologi,Technology & Gadgets,ID,2025-10-13,73,Monday,False,,2025,10,42,13,0,False
teknologi,Technology & Gadgets,ID,2025-10-14,72,Tuesday,False,,2025,10,42,14,1,False
teknologi,Technology & Gadgets,ID,2025-10-15,72,Wednesday,False,,2025,10,42,15,2,False
teknologi,Technology & Gadgets,ID,2025-10-16,63,Thursday,False,,2025,10,42,16,3,False
teknologi,Technology & Gadgets,ID,2025-10-17,50,Friday,False,,2025,10,42,17,4,False
teknologi,Technology & Gadgets,ID,2025-10-18,35,Saturday,False,,2025,10,42,18,5,True
teknologi,Technology & Gadgets,ID,2025-10-19,45,Sunday,False,,2025,10,42,19,6,True
teknologi,Technology & Gadgets,ID,2025-10-20,67,Monday,False,,2025,10,43,20,0,False
teknologi,Technology & Gadgets,ID,2025-10-21,72,Tuesday,False,,2025,10,43,21,1,False
teknologi,Technology & Gadgets,ID,2025-10-22,72,Wednesday,False,,2025,10,43,22,2,False
teknologi,Technology & Gadgets,ID,2025-10-23,63,Thursday,False,,2025,10,43,23,3,False
teknologi,Technology & Gadgets,ID,2025-10-24,52,Friday,False,,2025,10,43,24,4,False
teknologi,Technology & Gadgets,ID,2025-10-25,38,Saturday,False,,2025,10,43,25,5,True
teknologi,Technology & Gadgets,ID,2025-10-26,47,Sunday,False,,2025,10,43,26,6,True
teknologi,Technology & Gadgets,ID,2025-10-27,65,Monday,False,,2025,10,44,27,0,False
teknologi,Technology & Gadgets,ID,2025-10-28,69,Tuesday,False,,2025,10,44,28,1,False
teknologi,Technology & Gadgets,ID,2025-10-29,68,Wednesday,False,,2025,10,44,29,2,False
teknologi,Technology & Gadgets,ID,2025-10-30,64,Thursday,False,,2025,10,44,30,3,False
teknologi,Technology & Gadgets,ID,2025-10-31,46,Friday,False,,2025,10,44,31,4,False
teknologi,Technology & Gadgets,ID,2025-11-01,35,Saturday,False,,2025,11,44,1,5,True
teknologi,Technology & Gadgets,ID,2025-11-02,42,Sunday,False,,2025,11,44,2,6,True
teknologi,Technology & Gadgets,ID,2025-11-03,64,Monday,False,,2025,11,45,3,0,False
teknologi,Technology & Gadgets,ID,2025-11-04,64,Tuesday,False,,2025,11,45,4,1,False
teknologi,Technology & Gadgets,ID,2025-11-05,64,Wednesday,False,,2025,11,45,5,2,False
teknologi,Technology & Gadgets,ID,2025-11-06,58,Thursday,False,,2025,11,45,6,3,False
teknologi,Technology & Gadgets,ID,2025-11-07,49,Friday,False,,2025,11,45,7,4,False
teknologi,Technology & Gadgets,ID,2025-11-08,32,Saturday,False,,2025,11,45,8,5,True
teknologi,Technology & Gadgets,ID,2025-11-09,41,Sunday,False,,2025,11,45,9,6,True
teknologi,Technology & Gadgets,ID,2025-11-10,65,Monday,False,,2025,11,46,10,0,False
teknologi,Technology & Gadgets,ID,2025-11-11,71,Tuesday,False,,2025,11,46,11,1,False
teknologi,Technology & Gadgets,ID,2025-11-12,72,Wednesday,False,,2025,11,46,12,2,False
teknologi,Technology & Gadgets,ID,2025-11-13,66,Thursday,False,,2025,11,46,13,3,False
teknologi,Technology & Gadgets,ID,2025-11-14,51,Friday,False,,2025,11,46,14,4,False
teknologi,Technology & Gadgets,ID,2025-11-15,34,Saturday,False,,2025,11,46,15,5,True
teknologi,Technology & Gadgets,ID,2025-11-16,47,Sunday,False,,2025,11,46,16,6,True
teknologi,Technology & Gadgets,ID,2025-11-17,70,Monday,False,,2025,11,47,17,0,False
teknologi,Technology & Gadgets,ID,2025-11-18,74,Tuesday,False,,2025,11,47,18,1,False
teknologi,Technology & Gadgets,ID,2025-11-19,74,Wednesday,False,,2025,11,47,19,2,False
teknologi,Technology & Gadgets,ID,2025-11-20,65,Thursday,False,,2025,11,47,20,3,False
teknologi,Technology & Gadgets,ID,2025-11-21,50,Friday,False,,2025,11,47,21,4,False
teknologi,Technology & Gadgets,ID,2025-11-22,38,Saturday,False,,2025,11,47,22,5,True
teknologi,Technology & Gadgets,ID,2025-11-23,43,Sunday,False,,2025,11,47,23,6,True
teknologi,Technology & Gadgets,ID,2025-11-24,58,Monday,False,,2025,11,48,24,0,False
teknologi,Technology & Gadgets,ID,2025-11-25,60,Tuesday,False,,2025,11,48,25,1,False
teknologi,Technology & Gadgets,ID,2025-11-26,75,Wednesday,False,,2025,11,48,26,2,False
teknologi,Technology & Gadgets,ID,2025-11-27,73,Thursday,False,,2025,11,48,27,3,False
teknologi,Technology & Gadgets,ID,2025-11-28,55,Friday,False,,2025,11,48,28,4,False
teknologi,Technology & Gadgets,ID,2025-11-29,42,Saturday,False,,2025,11,48,29,5,True
teknologi,Technology & Gadgets,ID,2025-11-30,53,Sunday,False,,2025,11,48,30,6,True
teknologi,Technology & Gadgets,ID,2025-12-01,100,Monday,False,,2025,12,49,1,0,False
teknologi,Technology & Gadgets,ID,2025-12-02,98,Tuesday,False,,2025,12,49,2,1,False
teknologi,Technology & Gadgets,ID,2025-12-03,99,Wednesday,False,,2025,12,49,3,2,False
teknologi,Technology & Gadgets,ID,2025-12-04,99,Thursday,False,,2025,12,49,4,3,False
teknologi,Technology & Gadgets,ID,2025-12-05,71,Friday,False,,2025,12,49,5,4,False
teknologi,Technology & Gadgets,ID,2025-12-06,40,Saturday,False,,2025,12,49,6,5,True
teknologi,Technology & Gadgets,ID,2025-12-07,42,Sunday,False,,2025,12,49,7,6,True
teknologi,Technology & Gadgets,ID,2025-12-08,80,Monday,False,,2025,12,50,8,0,False
teknologi,Technology & Gadgets,ID,2025-12-09,66,Tuesday,False,,2025,12,50,9,1,False
teknologi,Technology & Gadgets,ID,2025-12-10,59,Wednesday,False,,2025,12,50,10,2,False
teknologi,Technology & Gadgets,ID,2025-12-11,55,Thursday,False,,2025,12,50,11,3,False
teknologi,Technology & Gadgets,ID,2025-12-12,46,Friday,False,,2025,12,50,12,4,False
teknologi,Technology & Gadgets,ID,2025-12-13,31,Saturday,False,,2025,12,50,13,5,True
teknologi,Technology & Gadgets,ID,2025-12-14,27,Sunday,False,,2025,12,50,14,6,True
teknologi,Technology & Gadgets,ID,2025-12-15,38,Monday,False,,2025,12,51,15,0,False
teknologi,Technology & Gadgets,ID,2025-12-16,37,Tuesday,False,,2025,12,51,16,1,False
teknologi,Technology & Gadgets,ID,2025-12-17,33,Wednesday,False,,2025,12,51,17,2,False
teknologi,Technology & Gadgets,ID,2025-12-18,30,Thursday,False,,2025,12,51,18,3,False
teknologi,Technology & Gadgets,ID,2025-12-19,33,Friday,False,,2025,12,51,19,4,False
tokopedia,E-commerce & Shopping,ID,2025-09-21,55,Sunday,False,,2025,9,38,21,6,True
tokopedia,E-commerce & Shopping,ID,2025-09-22,79,Monday,False,,2025,9,39,22,0,False
tokopedia,E-commerce & Shopping,ID,2025-09-23,84,Tuesday,False,,2025,9,39,23,1,False
tokopedia,E-commerce & Shopping,ID,2025-09-24,78,Wednesday,False,,2025,9,39,24,2,False
tokopedia,E-commerce & Shopping,ID,2025-09-25,90,Thursday,False,,2025,9,39,25,3,False
tokopedia,E-commerce & Shopping,ID,2025-09-26,82,Friday,False,,2025,9,39,26,4,False
tokopedia,E-commerce & Shopping,ID,2025-09-27,64,Saturday,False,,2025,9,39,27,5,True
tokopedia,E-commerce & Shopping,ID,2025-09-28,58,Sunday,False,,2025,9,39,28,6,True
tokopedia,E-commerce & Shopping,ID,2025-09-29,81,Monday,False,,2025,9,40,29,0,False
tokopedia,E-commerce & Shopping,ID,2025-09-30,88,Tuesday,False,,2025,9,40,30,1,False
tokopedia,E-commerce & Shopping,ID,2025-10-01,85,Wednesday,False,,2025,10,40,1,2,False
tokopedia,E-commerce & Shopping,ID,2025-10-02,83,Thursday,False,,2025,10,40,2,3,False
tokopedia,E-commerce & Shopping,ID,2025-10-03,83,Friday,False,,2025,10,40,3,4,False
tokopedia,E-commerce & Shopping,ID,2025-10-04,64,Saturday,False,,2025,10,40,4,5,True
tokopedia,E-commerce & Shopping,ID,2025-10-05,60,Sunday,False,,2025,10,40,5,6,True
tokopedia,E-commerce & Shopping,ID,2025-10-06,91,Monday,False,,2025,10,41,6,0,False
tokopedia,E-commerce & Shopping,ID,2025-10-07,85,Tuesday,False,,2025,10,41,7,1,False
tokopedia,E-commerce & Shopping,ID,2025-10-08,77,Wednesday,False,,2025,10,41,8,2,False
tokopedia,E-commerce & Shopping,ID,2025-10-09,85,Thursday,False,,2025,10,41,9,3,False
tokopedia,E-commerce & Shopping,ID,2025-10-10,96,Friday,False,,2025,10,41,10,4,False
tokopedia,E-commerce & Shopping,ID,2025-10-11,72,Saturday,False,,2025,10,41,11,5,True
tokopedia,E-commerce & Shopping,ID,2025-10-12,59,Sunday,False,,2025,10,41,12,6,True
tokopedia,E-commerce & Shopping,ID,2025-10-13,82,Monday,False,,2025,10,42,13,0,False
tokopedia,E-commerce & Shopping,ID,2025-10-14,81,Tuesday,False,,2025,10,42,14,1,False
tokopedia,E-commerce & Shopping,ID,2025-10-15,82,Wednesday,False,,2025,10,42,15,2,False
tokopedia,E-commerce & Shopping,ID,2025-10-16,86,Thursday,False,,2025,10,42,16,3,False
tokopedia,E-commerce & Shopping,ID,2025-10-17,77,Friday,False,,2025,10,42,17,4,False
tokopedia,E-commerce & Shopping,ID,2025-10-18,60,Saturday,False,,2025,10,42,18,5,True
tokopedia,E-commerce & Shopping,ID,2025-10-19,58,Sunday,False,,2025,10,42,19,6,True
tokopedia,E-commerce & Shopping,ID,2025-10-20,83,Monday,False,,2025,10,43,20,0,False
tokopedia,E-commerce & Shopping,ID,2025-10-21,81,Tuesday,False,,2025,10,43,21,1,False
tokopedia,E-commerce & Shopping,ID,2025-10-22,77,Wednesday,False,,2025,10,43,22,2,False
tokopedia,E-commerce & Shopping,ID,2025-10-23,78,Thursday,False,,2025,10,43,23,3,False
tokopedia,E-commerce & Shopping,ID,2025-10-24,80,Friday,False,,2025,10,43,24,4,False
tokopedia,E-commerce & Shopping,ID,2025-10-25,61,Saturday,False,,2025,10,43,25,5,True
tokopedia,E-commerce & Shopping,ID,2025-10-26,54,Sunday,False,,2025,10,43,26,6,True
tokopedia,E-commerce & Shopping,ID,2025-10-27,83,Monday,False,,2025,10,44,27,0,False
tokopedia,E-commerce & Shopping,ID,2025-10-28,88,Tuesday,False,,2025,10,44,28,1,False
tokopedia,E-commerce & Shopping,ID,2025-10-29,83,Wednesday,False,,2025,10,44,29,2,False
tokopedia,E-commerce & Shopping,ID,2025-10-30,81,Thursday,False,,2025,10,44,30,3,False
tokopedia,E-commerce & Shopping,ID,2025-10-31,83,Friday,False,,2025,10,44,31,4,False
tokopedia,E-commerce & Shopping,ID,2025-11-01,73,Saturday,False,,2025,11,44,1,5,True
tokopedia,E-commerce & Shopping,ID,2025-11-02,61,Sunday,False,,2025,11,44,2,6,True
tokopedia,E-commerce & Shopping,ID,2025-11-03,80,Monday,False,,2025,11,45,3,0,False
tokopedia,E-commerce & Shopping,ID,2025-11-04,84,Tuesday,False,,2025,11,45,4,1,False
tokopedia,E-commerce & Shopping,ID,2025-11-05,84,Wednesday,False,,2025,11,45,5,2,False
tokopedia,E-commerce & Shopping,ID,2025-11-06,80,Thursday,False,,2025,11,45,6,3,False
tokopedia,E-commerce & Shopping,ID,2025-11-07,80,Friday,False,,2025,11,45,7,4,False
tokopedia,E-commerce & Shopping,ID,2025-11-08,58,Saturday,False,,2025,11,45,8,5,True
tokopedia,E-commerce & Shopping,ID,2025-11-09,59,Sunday,False,,2025,11,45,9,6,True
tokopedia,E-commerce & Shopping,ID,2025-11-10,86,Monday,False,,2025,11,46,10,0,False
tokopedia,E-commerce & Shopping,ID,2025-11-11,100,Tuesday,False,,2025,11,46,11,1,False
tokopedia,E-commerce & Shopping,ID,2025-11-12,82,Wednesday,False,,2025,11,46,12,2,False
tokopedia,E-commerce & Shopping,ID,2025-11-13,80,Thursday,False,,2025,11,46,13,3,False
tokopedia,E-commerce & Shopping,ID,2025-11-14,77,Friday,False,,2025,11,46,14,4,False
tokopedia,E-commerce & Shopping,ID,2025-11-15,64,Saturday,False,,2025,11,46,15,5,True
tokopedia,E-commerce & Shopping,ID,2025-11-16,60,Sunday,False,,2025,11,46,16,6,True
tokopedia,E-commerce & Shopping,ID,2025-11-17,84,Monday,False,,2025,11,47,17,0,False
tokopedia,E-commerce & Shopping,ID,2025-11-18,76,Tuesday,False,,2025,11,47,18,1,False
tokopedia,E-commerce & Shopping,ID,2025-11-19,82,Wednesday,False,,2025,11,47,19,2,False
tokopedia,E-commerce & Shopping,ID,2025-11-20,70,Thursday,False,,2025,11,47,20,3,False
tokopedia,E-commerce & Shopping,ID,2025-11-21,75,Friday,False,,2025,11,47,21,4,False
tokopedia,E-commerce & Shopping,ID,2025-11-22,63,Saturday,False,,2025,11,47,22,5,True
tokopedia,E-commerce & Shopping,ID,2025-11-23,53,Sunday,False,,2025,11,47,23,6,True
tokopedia,E-commerce & Shopping,ID,2025-11-24,79,Monday,False,,2025,11,48,24,0,False
tokopedia,E-commerce & Shopping,ID,2025-11-25,78,Tuesday,False,,2025,11,48,25,1,False
tokopedia,E-commerce & Shopping,ID,2025-11-26,76,Wednesday,False,,2025,11,48,26,2,False
tokopedia,E-commerce & Shopping,ID,2025-11-27,79,Thursday,False,,2025,11,48,27,3,False
tokopedia,E-commerce & Shopping,ID,2025-11-28,86,Friday,False,,2025,11,48,28,4,False
tokopedia,E-commerce & Shopping,ID,2025-11-29,65,Saturday,False,,2025,11,48,29,5,True
tokopedia,E-commerce & Shopping,ID,2025-11-30,55,Sunday,False,,2025,11,48,30,6,True
tokopedia,E-commerce & Shopping,ID,2025-12-01,77,Monday,False,,2025,12,49,1,0,False
tokopedia,E-commerce & Shopping,ID,2025-12-02,77,Tuesday,False,,2025,12,49,2,1,False
tokopedia,E-commerce & Shopping,ID,2025-12-03,83,Wednesday,False,,2025,12,49,3,2,False
tokopedia,E-commerce & Shopping,ID,2025-12-04,76,Thursday,False,,2025,12,49,4,3,False
tokopedia,E-commerce & Shopping,ID,2025-12-05,77,Friday,False,,2025,12,49,5,4,False
tokopedia,E-commerce & Shopping,ID,2025-12-06,68,Saturday,False,,2025,12,49,6,5,True
tokopedia,E-commerce & Shopping,ID,2025-12-07,59,Sunday,False,,2025,12,49,7,6,True
tokopedia,E-commerce & Shopping,ID,2025-12-08,81,Monday,False,,2025,12,50,8,0,False
tokopedia,E-commerce & Shopping,ID,2025-12-09,90,Tuesday,False,,2025,12,50,9,1,False
tokopedia,E-commerce & Shopping,ID,2025-12-10,79,Wednesday,False,,2025,12,50,10,2,False
tokopedia,E-commerce & Shopping,ID,2025-12-11,92,Thursday,False,,2025,12,50,11,3,False
tokopedia,E-commerce & Shopping,ID,2025-12-12,100,Friday,False,,2025,12,50,12,4,False
tokopedia,E-commerce & Shopping,ID,2025-12-13,70,Saturday,False,,2025,12,50,13,5,True
tokopedia,E-commerce & Shopping,ID,2025-12-14,57,Sunday,False,,2025,12,50,14,6,True
tokopedia,E-commerce & Shopping,ID,2025-12-15,83,Monday,False,,2025,12,51,15,0,False
tokopedia,E-commerce & Shopping,ID,2025-12-16,88,Tuesday,False,,2025,12,51,16,1,False
tokopedia,E-commerce & Shopping,ID,2025-12-17,84,Wednesday,False,,2025,12,51,17,2,False
tokopedia,E-commerce & Shopping,ID,2025-12-18,82,Thursday,False,,2025,12,51,18,3,False
tokopedia,E-commerce & Shopping,ID,2025-12-19,78,Friday,False,,2025,12,51,19,4,False
tokopedia,E-commerce & Shopping,ID,2025-12-20,60,Saturday,False,,2025,12,51,20,5,True
tokopedia,E-commerce & Shopping,ID,2025-12-21,63,Sunday,False,,2025,12,51,21,6,True
trading,Finance & Investment,ID,2025-09-21,48,Sunday,False,,2025,9,38,21,6,True
trading,Finance & Investment,ID,2025-09-22,67,Monday,False,,2025,9,39,22,0,False
trading,Finance & Investment,ID,2025-09-23,66,Tuesday,False,,2025,9,39,23,1,False
trading,Finance & Investment,ID,2025-09-24,69,Wednesday,False,,2025,9,39,24,2,False
trading,Finance & Investment,ID,2025-09-25,65,Thursday,False,,2025,9,39,25,3,False
trading,Finance & Investment,ID,2025-09-26,67,Friday,False,,2025,9,39,26,4,False
trading,Finance & Investment,ID,2025-09-27,60,Saturday,False,,2025,9,39,27,5,True
trading,Finance & Investment,ID,2025-09-28,59,Sunday,False,,2025,9,39,28,6,True
trading,Finance & Investment,ID,2025-09-29,68,Monday,False,,2025,9,40,29,0,False
trading,Finance & Investment,ID,2025-09-30,66,Tuesday,False,,2025,9,40,30,1,False
trading,Finance & Investment,ID,2025-10-01,64,Wednesday,False,,2025,10,40,1,2,False
trading,Finance & Investment,ID,2025-10-02,69,Thursday,False,,2025,10,40,2,3,False
trading,Finance & Investment,ID,2025-10-03,65,Friday,False,,2025,10,40,3,4,False
trading,Finance & Investment,ID,2025-10-04,60,Saturday,False,,2025,10,40,4,5,True
trading,Finance & Investment,ID,2025-10-05,59,Sunday,False,,2025,10,40,5,6,True
trading,Finance & Investment,ID,2025-10-06,64,Monday,False,,2025,10,41,6,0,False
trading,Finance & Investment,ID,2025-10-07,69,Tuesday,False,,2025,10,41,7,1,False
trading,Finance & Investment,ID,2025-10-08,75,Wednesday,False,,2025,10,41,8,2,False
trading,Finance & Investment,ID,2025-10-09,73,Thursday,False,,2025,10,41,9,3,False
trading,Finance & Investment,ID,2025-10-10,64,Friday,False,,2025,10,41,10,4,False
trading,Finance & Investment,ID,2025-10-11,61,Saturday,False,,2025,10,41,11,5,True
trading,Finance & Investment,ID,2025-10-12,64,Sunday,False,,2025,10,41,12,6,True
trading,Finance & Investment,ID,2025-10-13,77,Monday,False,,2025,10,42,13,0,False
trading,Finance & Investment,ID,2025-10-14,74,Tuesday,False,,2025,10,42,14,1,False
trading,Finance & Investment,ID,2025-10-15,73,Wednesday,False,,2025,10,42,15,2,False
trading,Finance & Investment,ID,2025-10-16,76,Thursday,False,,2025,10,42,16,3,False
trading,Finance & Investment,ID,2025-10-17,79,Friday,False,,2025,10,42,17,4,False
trading,Finance & Investment,ID,2025-10-18,59,Saturday,False,,2025,10,42,18,5,True
trading,Finance & Investment,ID,2025-10-19,52,Sunday,False,,2025,10,42,19,6,True
trading,Finance & Investment,ID,2025-10-20,70,Monday,False,,2025,10,43,20,0,False
trading,Finance & Investment,ID,2025-10-21,70,Tuesday,False,,2025,10,43,21,1,False
trading,Finance & Investment,ID,2025-10-22,69,Wednesday,False,,2025,10,43,22,2,False
trading,Finance & Investment,ID,2025-10-23,71,Thursday,False,,2025,10,43,23,3,False
trading,Finance & Investment,ID,2025-10-24,69,Friday,False,,2025,10,43,24,4,False
trading,Finance & Investment,ID,2025-10-25,63,Saturday,False,,2025,10,43,25,5,True
trading,Finance & Investment,ID,2025-10-26,58,Sunday,False,,2025,10,43,26,6,True
trading,Finance & Investment,ID,2025-10-27,78,Monday,False,,2025,10,44,27,0,False
trading,Finance & Investment,ID,2025-10-28,73,Tuesday,False,,2025,10,44,28,1,False
trading,Finance & Investment,ID,2025-10-29,73,Wednesday,False,,2025,10,44,29,2,False
trading,Finance & Investment,ID,2025-10-30,84,Thursday,False,,2025,10,44,30,3,False
trading,Finance & Investment,ID,2025-10-31,83,Friday,False,,2025,10,44,31,4,False
trading,Finance & Investment,ID,2025-11-01,60,Saturday,False,,2025,11,44,1,5,True
trading,Finance & Investment,ID,2025-11-02,68,Sunday,False,,2025,11,44,2,6,True
trading,Finance & Investment,ID,2025-11-03,78,Monday,False,,2025,11,45,3,0,False
trading,Finance & Investment,ID,2025-11-04,81,Tuesday,False,,2025,11,45,4,1,False
trading,Finance & Investment,ID,2025-11-05,74,Wednesday,False,,2025,11,45,5,2,False
trading,Finance & Investment,ID,2025-11-06,83,Thursday,False,,2025,11,45,6,3,False
trading,Finance & Investment,ID,2025-11-07,75,Friday,False,,2025,11,45,7,4,False
trading,Finance & Investment,ID,2025-11-08,70,Saturday,False,,2025,11,45,8,5,True
trading,Finance & Investment,ID,2025-11-09,70,Sunday,False,,2025,11,45,9,6,True
trading,Finance & Investment,ID,2025-11-10,84,Monday,False,,2025,11,46,10,0,False
trading,Finance & Investment,ID,2025-11-11,83,Tuesday,False,,2025,11,46,11,1,False
trading,Finance & Investment,ID,2025-11-12,85,Wednesday,False,,2025,11,46,12,2,False
trading,Finance & Investment,ID,2025-11-13,83,Thursday,False,,2025,11,46,13,3,False
trading,Finance & Investment,ID,2025-11-14,83,Friday,False,,2025,11,46,14,4,False
trading,Finance & Investment,ID,2025-11-15,74,Saturday,False,,2025,11,46,15,5,True
trading,Finance & Investment,ID,2025-11-16,74,Sunday,False,,2025,11,46,16,6,True
trading,Finance & Investment,ID,2025-11-17,81,Monday,False,,2025,11,47,17,0,False
trading,Finance & Investment,ID,2025-11-18,83,Tuesday,False,,2025,11,47,18,1,False
trading,Finance & Investment,ID,2025-11-19,82,Wednesday,False,,2025,11,47,19,2,False
trading,Finance & Investment,ID,2025-11-20,89,Thursday,False,,2025,11,47,20,3,False
trading,Finance & Investment,ID,2025-11-21,85,Friday,False,,2025,11,47,21,4,False
trading,Finance & Investment,ID,2025-11-22,76,Saturday,False,,2025,11,47,22,5,True
trading,Finance & Investment,ID,2025-11-23,69,Sunday,False,,2025,11,47,23,6,True
trading,Finance & Investment,ID,2025-11-24,82,Monday,False,,2025,11,48,24,0,False
trading,Finance & Investment,ID,2025-11-25,79,Tuesday,False,,2025,11,48,25,1,False
trading,Finance & Investment,ID,2025-11-26,80,Wednesday,False,,2025,11,48,26,2,False
trading,Finance & Investment,ID,2025-11-27,89,Thursday,False,,2025,11,48,27,3,False
trading,Finance & Investment,ID,2025-11-28,100,Friday,False,,2025,11,48,28,4,False
trading,Finance & Investment,ID,2025-11-29,76,Saturday,False,,2025,11,48,29,5,True
trading,Finance & Investment,ID,2025-11-30,76,Sunday,False,,2025,11,48,30,6,True
trading,Finance & Investment,ID,2025-12-01,87,Monday,False,,2025,12,49,1,0,False
trading,Finance & Investment,ID,2025-12-02,93,Tuesday,False,,2025,12,49,2,1,False
trading,Finance & Investment,ID,2025-12-03,88,Wednesday,False,,2025,12,49,3,2,False
trading,Finance & Investment,ID,2025-12-04,86,Thursday,False,,2025,12,49,4,3,False
trading,Finance & Investment,ID,2025-12-05,87,Friday,False,,2025,12,49,5,4,False
trading,Finance & Investment,ID,2025-12-06,74,Saturday,False,,2025,12,49,6,5,True
trading,Finance & Investment,ID,2025-12-07,56,Sunday,False,,2025,12,49,7,6,True
trading,Finance & Investment,ID,2025-12-08,69,Monday,False,,2025,12,50,8,0,False
trading,Finance & Investment,ID,2025-12-09,75,Tuesday,False,,2025,12,50,9,1,False
trading,Finance & Investment,ID,2025-12-10,74,Wednesday,False,,2025,12,50,10,2,False
trading,Finance & Investment,ID,2025-12-11,75,Thursday,False,,2025,12,50,11,3,False
trading,Finance & Investment,ID,2025-12-12,77,Friday,False,,2025,12,50,12,4,False
trading,Finance & Investment,ID,2025-12-13,61,Saturday,False,,2025,12,50,13,5,True
trading,Finance & Investment,ID,2025-12-14,61,Sunday,False,,2025,12,50,14,6,True
trading,Finance & Investment,ID,2025-12-15,76,Monday,False,,2025,12,51,15,0,False
trading,Finance & Investment,ID,2025-12-16,77,Tuesday,False,,2025,12,51,16,1,False
trading,Finance & Investment,ID,2025-12-17,79,Wednesday,False,,2025,12,51,17,2,False
trading,Finance & Investment,ID,2025-12-18,79,Thursday,False,,2025,12,51,18,3,False
